Stream_KM,Longitude,Latitude,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg9_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg9_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg9_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg9_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg9_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg9_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,Veg9_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V9_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V9_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V9_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V9_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V9_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V9_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,ELEV_V9_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V9_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V9_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V9_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V9_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V9_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V9_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LAT_V9_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V9_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V9_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V9_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V9_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V9_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V9_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW,LON_V8_NW,LON_V9_NW
88,16.06257222,47.44863973,0,0,0,0,0,236,236,187,187,101,101,101,101,236,187,101,101,101,101,101,101,101,236,187,187,101,101,101,278,278,101,0,236,236,236,187,187,187,187,187,0,236,236,236,236,236,236,236,236,236,101,101,101,101,101,101,101,101,236,236,101,101,101,101,101,101,101,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,0,47.44870356,47.44873548,47.44876739,47.4487993,47.44883122,47.44886313,47.44889505,47.44892696,47.44863989,47.44864005,47.4486402,47.44864036,47.44864052,47.44864067,47.44864083,47.44864098,47.44864114,47.44860804,47.44857635,47.44854465,47.44851296,47.44848127,47.44844958,47.44841788,47.44838619,47.4483545,0,47.44854978,47.4485048,47.44845983,47.44841485,47.44836987,47.44832489,47.44827992,47.44823494,0,47.4485759,47.44854399,47.44851208,47.44848016,47.44844825,47.44841633,47.44838442,47.4483525,47.44863958,47.44863942,47.44863926,47.44863911,47.44863895,47.44863879,47.44863864,47.44863848,47.44863832,47.44867143,47.44870312,47.44873481,47.4487665,47.4487982,47.44882989,47.44886158,47.44889327,47.44892497,0,16.06266566,16.06271238,16.0627591,16.06280583,16.06285255,16.06289927,16.06294599,16.06299271,16.06263852,16.06270483,16.06277113,16.06283744,16.06290374,16.06297005,16.06303635,16.06310266,16.06316896,16.06261926,16.06266631,16.06271336,16.06276041,16.06280746,16.0628545,16.06290155,16.0629486,16.06299565,0,16.06257268,16.06257291,16.06257314,16.06257337,16.0625736,16.06257383,16.06257406,16.06257429,0,16.06247877,16.06243205,16.06238533,16.06233861,16.06229189,16.06224517,16.06219844,16.06215172,16.06250591,16.06243961,16.0623733,16.062307,16.06224069,16.06217438,16.06210808,16.06204177,16.06197547,16.06252517,16.06247812,16.06243107,16.06238402,16.06233697,16.06228993,16.06224288,16.06219583,16.06214878
87.5,16.06493319,47.44474601,0,0,0,0,136,136,136,127,127,127,127,127,127,136,136,136,127,127,127,187,187,136,0,136,136,136,136,136,136,187,187,0,134,134,134,134,187,187,187,187,134,134,134,134,134,134,187,187,187,134,134,134,134,134,134,134,196,196,0,0,281,281,281,281,281,134,134,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,47.44477792,47.44480984,47.44484175,47.44487366,47.44490558,47.44493749,47.4449694,47.44500132,47.44503323,47.44474617,47.44474632,47.44474648,47.44474663,47.44474679,47.44474694,47.4447471,47.44474725,47.44474741,0,47.44468262,47.44465093,47.44461924,47.44458754,47.44455585,47.44452415,47.44449246,47.44446077,0,47.44465606,47.44461108,47.4445661,47.44452113,47.44447615,47.44443117,47.4443862,47.44434122,47.4447141,47.44468218,47.44465027,47.44461836,47.44458644,47.44455453,47.44452262,47.4444907,47.44445879,47.44474586,47.4447457,47.44474554,47.44474539,47.44474523,47.44474508,47.44474492,47.44474477,47.44474461,0,0,47.44484109,47.44487279,47.44490448,47.44493617,47.44496787,47.44499956,47.44503125,16.06497991,16.06502663,16.06507335,16.06512007,16.06516679,16.06521351,16.06526023,16.06530695,16.06535367,16.06499949,16.06506579,16.06513209,16.06519839,16.06526469,16.06533099,16.06539729,16.06546359,16.06552989,0,16.06502727,16.06507432,16.06512136,16.0651684,16.06521545,16.06526249,16.06530953,16.06535657,0,16.06493365,16.06493387,16.0649341,16.06493433,16.06493456,16.06493479,16.06493502,16.06493525,16.06488647,16.06483975,16.06479303,16.06474631,16.06469959,16.06465287,16.06460615,16.06455943,16.06451271,16.06486689,16.06480059,16.06473429,16.06466799,16.06460169,16.06453538,16.06446908,16.06440278,16.06433648,0,0,16.06479206,16.06474501,16.06469797,16.06465093,16.06460388,16.06455684,16.0645098
87,16.06793299,47.44097781,0,0,0,0,0,222,205,205,136,136,205,205,187,222,205,205,136,205,187,187,187,187,0,222,222,205,187,134,134,134,134,0,0,0,0,0,0,102,102,102,0,222,136,136,187,187,187,136,136,222,222,136,136,187,187,136,136,136,0,222,222,136,136,136,136,136,136,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,0,47.44104163,47.44107355,47.44110546,47.44113737,47.44116928,47.44120119,47.4412331,47.44126502,47.44097796,47.44097812,47.44097827,47.44097842,47.44097858,47.44097873,47.44097888,47.44097904,47.44097919,0,47.44091442,47.44088272,47.44085103,47.44081933,47.44078764,47.44075594,47.44072425,47.44069255,0,0,0,0,0,0,47.44066297,47.44061799,47.44057302,0,47.44091399,47.44088207,47.44085016,47.44081825,47.44078634,47.44075442,47.44072251,47.4406906,47.44097766,47.4409775,47.44097735,47.4409772,47.44097704,47.44097689,47.44097673,47.44097658,47.44097643,0,47.4410412,47.44107289,47.44110459,47.44113628,47.44116798,47.44119967,47.44123137,47.44126306,0,16.06802643,16.06807315,16.06811987,16.06816658,16.0682133,16.06826002,16.06830674,16.06835346,16.06799929,16.06806558,16.06813188,16.06819818,16.06826447,16.06833077,16.06839706,16.06846336,16.06852965,0,16.06802707,16.06807411,16.06812114,16.06816818,16.06821522,16.06826226,16.0683093,16.06835633,0,0,0,0,0,0,16.06793458,16.0679348,16.06793503,0,16.06783956,16.06779284,16.06774612,16.0676994,16.06765268,16.06760597,16.06755925,16.06751253,16.0678667,16.0678004,16.06773411,16.06766781,16.06760151,16.06753522,16.06746892,16.06740263,16.06733633,0,16.06783892,16.06779188,16.06774484,16.0676978,16.06765076,16.06760372,16.06755669,16.06750965
86.5,16.07112333,47.43709306,0,0,0,0,0,236,187,187,187,187,187,187,187,236,236,187,187,187,187,187,187,187,0,236,236,187,187,187,187,187,187,0,0,0,0,0,0,0,242,242,236,236,236,187,187,187,187,187,187,236,236,187,187,187,187,187,187,187,0,236,236,236,236,236,187,187,187,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,0,47.43715688,47.43718879,47.4372207,47.43725261,47.43728452,47.43731643,47.43734834,47.43738025,47.43709321,47.43709336,47.43709351,47.43709366,47.43709382,47.43709397,47.43709412,47.43709427,47.43709442,0,47.43702967,47.43699797,47.43696627,47.43693458,47.43690288,47.43687118,47.43683949,47.43680779,0,0,0,0,0,0,0,47.43673324,47.43668827,47.43706115,47.43702924,47.43699733,47.43696541,47.4369335,47.43690159,47.43686968,47.43683777,47.43680586,47.43709291,47.43709275,47.4370926,47.43709245,47.4370923,47.43709215,47.437092,47.43709184,47.43709169,0,47.43715645,47.43718815,47.43721984,47.43725154,47.43728324,47.43731493,47.43734663,47.43737832,0,16.07121676,16.07126348,16.0713102,16.07135692,16.07140363,16.07145035,16.07149707,16.07154378,16.07118962,16.07125591,16.0713222,16.07138849,16.07145479,16.07152108,16.07158737,16.07165366,16.07171995,0,16.0712174,16.07126443,16.07131146,16.07135849,16.07140553,16.07145256,16.07149959,16.07154662,0,0,0,0,0,0,0,16.07112512,16.07112534,16.07107661,16.0710299,16.07098318,16.07093646,16.07088975,16.07084303,16.07079632,16.0707496,16.07070288,16.07105704,16.07099075,16.07092446,16.07085817,16.07079188,16.07072559,16.07065929,16.070593,16.07052671,0,16.07102927,16.07098223,16.0709352,16.07088817,16.07084113,16.0707941,16.07074707,16.07070003
86,16.07453672,47.43355107,0,0,0,0,0,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,0,242,242,242,242,283,283,119,119,0,0,0,0,0,0,0,283,283,0,283,283,283,283,283,283,283,283,242,283,283,283,283,283,283,283,283,242,242,101,101,101,101,101,101,101,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,0,47.43361489,47.4336468,47.43367871,47.43371062,47.43374253,47.43377443,47.43380634,47.43383825,47.43355122,47.43355137,47.43355152,47.43355167,47.43355182,47.43355197,47.43355212,47.43355227,47.43355241,0,47.43348767,47.43345598,47.43342428,47.43339258,47.43336088,47.43332919,47.43329749,47.43326579,0,0,0,0,0,0,0,47.43319125,47.43314628,0,47.43348725,47.43345534,47.43342343,47.43339152,47.43335961,47.4333277,47.43329579,47.43326388,47.43355092,47.43355077,47.43355062,47.43355047,47.43355032,47.43355017,47.43355002,47.43354987,47.43354972,47.43358277,47.43361447,47.43364616,47.43367786,47.43370956,47.43374126,47.43377295,47.43380465,47.43383635,0,16.07463016,16.07467687,16.07472359,16.0747703,16.07481702,16.07486374,16.07491045,16.07495717,16.07460301,16.0746693,16.07473558,16.07480187,16.07486816,16.07493444,16.07500073,16.07506702,16.0751333,0,16.07463078,16.07467781,16.07472483,16.07477186,16.07481889,16.07486592,16.07491294,16.07495997,0,0,0,0,0,0,0,16.07453849,16.07453871,0,16.07444329,16.07439658,16.07434986,16.07430315,16.07425643,16.07420972,16.074163,16.07411629,16.07447044,16.07440415,16.07433787,16.07427158,16.07420529,16.07413901,16.07407272,16.07400643,16.07394015,16.0744897,16.07444267,16.07439564,16.07434861,16.07430159,16.07425456,16.07420753,16.0741605,16.07411347
85.5,16.07961453,47.43144008,0,0,0,0,0,283,283,283,187,205,205,205,205,0,0,0,0,0,0,0,0,0,0,283,187,205,205,205,205,205,205,283,187,205,205,205,187,205,205,205,283,187,205,205,205,205,205,205,205,0,0,0,0,0,0,0,0,0,0,283,283,283,136,136,136,136,136,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,0,47.43150389,47.4315358,47.43156771,47.43159961,47.43163152,47.43166343,47.43169534,47.43172724,0,0,0,0,0,0,0,0,0,0,47.43137668,47.43134498,47.43131328,47.43128158,47.43124988,47.43121818,47.43118648,47.43115478,47.4313951,47.43135012,47.43130515,47.43126017,47.43121519,47.43117022,47.43112524,47.43108026,47.43103528,47.43140817,47.43137626,47.43134436,47.43131245,47.43128054,47.43124863,47.43121673,47.43118482,47.43115291,0,0,0,0,0,0,0,0,0,0,47.43150348,47.43153518,47.43156688,47.43159858,47.43163028,47.43166198,47.43169368,47.43172538,0,16.07970797,16.07975468,16.0798014,16.07984812,16.07989484,16.07994155,16.07998827,16.08003499,0,0,0,0,0,0,0,0,0,0,16.07970858,16.0797556,16.07980262,16.07984965,16.07989667,16.07994369,16.07999071,16.08003773,16.07961475,16.07961497,16.07961518,16.0796154,16.07961561,16.07961583,16.07961605,16.07961626,16.07961648,16.07956782,16.0795211,16.07947438,16.07942767,16.07938095,16.07933423,16.07928752,16.0792408,16.07919408,0,0,0,0,0,0,0,0,0,0,16.07952049,16.07947347,16.07942644,16.07937942,16.0793324,16.07928537,16.07923835,16.07919133
85,16.08332572,47.4299966,0,0,0,0,0,240,240,240,240,270,270,270,270,0,240,240,240,240,240,240,133,270,240,240,101,101,101,270,270,270,187,240,240,101,101,101,101,101,101,101,0,240,240,240,240,101,101,101,101,0,0,240,240,240,240,240,240,119,240,240,240,119,119,119,119,119,119,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,0,47.43006042,47.43009232,47.43012423,47.43015613,47.43018804,47.43021994,47.43025185,47.43028376,0,47.42999689,47.42999704,47.42999718,47.42999733,47.42999747,47.42999761,47.42999776,47.4299979,47.4299649,47.4299332,47.4299015,47.4298698,47.4298381,47.4298064,47.42977469,47.42974299,47.42971129,47.42995163,47.42990665,47.42986167,47.4298167,47.42977172,47.42972674,47.42968176,47.42963679,47.42959181,0,47.42993279,47.42990089,47.42986898,47.42983708,47.42980517,47.42977326,47.42974136,47.42970945,0,0,47.42999617,47.42999603,47.42999588,47.42999574,47.42999559,47.42999545,47.4299953,47.43002831,47.43006001,47.43009171,47.43012341,47.43015511,47.43018681,47.43021851,47.43025021,47.43028192,0,16.08341916,16.08346587,16.08351259,16.08355931,16.08360603,16.08365275,16.08369946,16.08374618,0,16.08345828,16.08352457,16.08359085,16.08365713,16.08372341,16.08378969,16.08385598,16.08392226,16.08337274,16.08341976,16.08346678,16.0835138,16.08356081,16.08360783,16.08365485,16.08370187,16.08374889,16.08332593,16.08332615,16.08332636,16.08332657,16.08332678,16.083327,16.08332721,16.08332742,16.08332764,0,16.08323228,16.08318557,16.08313885,16.08309213,16.08304541,16.0829987,16.08295198,16.08290526,0,0,16.08312687,16.08306059,16.08299431,16.08292803,16.08286175,16.08279546,16.08272918,16.0832787,16.08323168,16.08318466,16.08313764,16.08309062,16.0830436,16.08299658,16.08294957,16.08290255
84.5,16.08629644,47.42737916,0,0,0,0,0,240,240,240,119,119,119,119,119,240,240,240,240,119,119,119,119,119,0,240,240,240,240,240,240,240,240,0,0,0,240,240,119,119,119,119,240,240,240,240,119,119,119,119,119,240,240,119,119,119,119,119,119,119,0,240,119,119,119,119,119,119,119,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,0,47.42744297,47.42747488,47.42750678,47.42753869,47.42757059,47.4276025,47.4276344,47.42766631,47.42737931,47.42737945,47.42737959,47.42737974,47.42737988,47.42738002,47.42738016,47.42738031,47.42738045,0,47.42731576,47.42728406,47.42725235,47.42722065,47.42718895,47.42715725,47.42712554,47.42709384,0,0,0,47.42719926,47.42715428,47.4271093,47.42706433,47.42701935,47.42697437,47.42734726,47.42731536,47.42728345,47.42725155,47.42721964,47.42718774,47.42715583,47.42712393,47.42709202,47.42737902,47.42737888,47.42737874,47.42737859,47.42737845,47.42737831,47.42737816,47.42737802,47.42737788,0,47.42744257,47.42747427,47.42750597,47.42753768,47.42756938,47.42760108,47.42763278,47.42766449,0,16.08638988,16.0864366,16.08648331,16.08653003,16.08657675,16.08662347,16.08667018,16.0867169,16.08636272,16.086429,16.08649528,16.08656156,16.08662784,16.08669412,16.0867604,16.08682667,16.08689295,0,16.08639047,16.08643749,16.0864845,16.08653152,16.08657853,16.08662555,16.08667256,16.08671958,0,0,0,16.08629729,16.0862975,16.08629771,16.08629792,16.08629813,16.08629834,16.08624973,16.08620301,16.08615629,16.08610957,16.08606286,16.08601614,16.08596942,16.08592271,16.08587599,16.08623017,16.08616389,16.08609761,16.08603133,16.08596505,16.08589877,16.08583249,16.08576621,16.08569994,0,16.08620241,16.0861554,16.08610838,16.08606137,16.08601435,16.08596734,16.08592032,16.08587331
84,16.09079892,47.4245282,0,0,0,0,240,101,101,101,101,187,187,187,187,0,240,240,101,101,101,101,101,101,0,0,240,240,240,240,205,205,205,240,205,205,134,134,134,187,187,187,240,205,205,134,134,134,187,187,187,0,240,240,240,205,205,205,205,205,0,240,240,240,101,101,101,101,101,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,47.4245601,47.42459201,47.42462391,47.42465581,47.42468771,47.42471962,47.42475152,47.42478342,47.42481532,0,47.42452848,47.42452862,47.42452876,47.4245289,47.42452904,47.42452918,47.42452932,47.42452946,0,0,47.42443309,47.42440138,47.42436968,47.42433797,47.42430627,47.42427456,47.42424286,47.42448322,47.42443825,47.42439327,47.42434829,47.42430332,47.42425834,47.42421336,47.42416838,47.42412341,47.4244963,47.4244644,47.42443249,47.42440059,47.42436869,47.42433678,47.42430488,47.42427298,47.42424108,0,47.42452792,47.42452778,47.42452764,47.4245275,47.42452736,47.42452722,47.42452708,47.42452694,0,47.42459161,47.42462331,47.42465502,47.42468672,47.42471843,47.42475013,47.42478184,47.42481354,16.09084564,16.09089235,16.09093907,16.09098579,16.09103251,16.09107922,16.09112594,16.09117266,16.09121938,0,16.09093147,16.09099774,16.09106402,16.09113029,16.09119657,16.09126284,16.09132912,16.0913954,0,0,16.09093995,16.09098696,16.09103397,16.09108098,16.09112798,16.09117499,16.091222,16.09079912,16.09079933,16.09079954,16.09079974,16.09079995,16.09080016,16.09080036,16.09080057,16.09080078,16.0907522,16.09070548,16.09065877,16.09061205,16.09056533,16.09051861,16.0904719,16.09042518,16.09037846,0,16.09066637,16.09060009,16.09053382,16.09046754,16.09040127,16.09033499,16.09026872,16.09020244,0,16.0907049,16.09065789,16.09061088,16.09056387,16.09051686,16.09046985,16.09042284,16.09037583
83.5,16.09449082,47.42094024,0,0,0,0,242,242,119,119,119,119,205,205,205,242,242,119,119,119,119,119,119,119,0,242,242,242,242,242,242,242,0,0,0,242,242,101,101,101,105,105,242,242,242,101,105,105,105,187,165,242,242,101,101,101,101,105,105,187,0,242,242,242,242,101,101,101,105,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,47.42097214,47.42100404,47.42103594,47.42106784,47.42109975,47.42113165,47.42116355,47.42119545,47.42122735,47.42094038,47.42094052,47.42094065,47.42094079,47.42094093,47.42094107,47.42094121,47.42094134,47.42094148,0,47.42087683,47.42084512,47.42081342,47.42078171,47.42075,47.4207183,47.42068659,0,0,0,47.42080531,47.42076033,47.42071535,47.42067038,47.4206254,47.42058042,47.42053545,47.42090834,47.42087644,47.42084454,47.42081263,47.42078073,47.42074883,47.42071693,47.42068503,47.42065313,47.4209401,47.42093996,47.42093983,47.42093969,47.42093955,47.42093941,47.42093927,47.42093913,47.420939,0,47.42100365,47.42103536,47.42106706,47.42109877,47.42113048,47.42116218,47.42119389,47.42122559,16.09453754,16.09458426,16.09463097,16.09467769,16.09472441,16.09477112,16.09481784,16.09486456,16.09491128,16.09455709,16.09462336,16.09468964,16.09475591,16.09482218,16.09488845,16.09495472,16.09502099,16.09508726,0,16.09458483,16.09463184,16.09467884,16.09472584,16.09477285,16.09481985,16.09486686,0,0,0,16.09449143,16.09449164,16.09449184,16.09449204,16.09449225,16.09449245,16.09449265,16.09444411,16.09439739,16.09435067,16.09430396,16.09425724,16.09421052,16.09416381,16.09411709,16.09407038,16.09442455,16.09435828,16.09429201,16.09422574,16.09415947,16.0940932,16.09402693,16.09396066,16.09389439,0,16.09439681,16.09434981,16.09430281,16.0942558,16.0942088,16.09416179,16.09411479,16.09406778
83,16.0983205,47.41763648,0,0,0,0,242,242,242,101,101,101,218,218,187,0,0,242,242,242,242,242,242,242,0,242,242,242,242,242,187,187,165,242,242,187,187,165,165,165,165,165,242,242,187,187,165,165,165,165,165,0,242,242,242,242,242,242,242,187,0,242,242,242,242,242,242,242,242,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,47.41766838,47.41770028,47.41773218,47.41776408,47.41779598,47.41782788,47.41785978,47.41789168,47.41792358,0,0,47.41763689,47.41763703,47.41763716,47.4176373,47.41763743,47.41763757,47.41763771,0,47.41757307,47.41754136,47.41750965,47.41747795,47.41744624,47.41741453,47.41738282,47.41735111,47.41759151,47.41754653,47.41750155,47.41745658,47.4174116,47.41736662,47.41732164,47.41727667,47.41723169,47.41760458,47.41757268,47.41754078,47.41750889,47.41747699,47.41744509,47.41741319,47.41738129,47.41734939,0,47.41763621,47.41763608,47.41763594,47.4176358,47.41763567,47.41763553,47.4176354,47.41763526,0,47.4176999,47.41773161,47.41776331,47.41779502,47.41782673,47.41785844,47.41789014,47.41792185,16.09836722,16.09841393,16.09846065,16.09850736,16.09855408,16.0986008,16.09864751,16.09869423,16.09874095,0,0,16.0985193,16.09858557,16.09865183,16.0987181,16.09878437,16.09885063,16.0989169,0,16.0984145,16.0984615,16.0985085,16.09855549,16.09860249,16.09864949,16.09869649,16.09874349,16.0983207,16.0983209,16.0983211,16.0983213,16.0983215,16.0983217,16.0983219,16.0983221,16.0983223,16.09827378,16.09822707,16.09818035,16.09813364,16.09808692,16.0980402,16.09799349,16.09794677,16.09790006,0,16.09818797,16.0981217,16.09805543,16.09798917,16.0979229,16.09785663,16.09779037,16.0977241,0,16.0982265,16.0981795,16.0981325,16.0980855,16.0980385,16.09799151,16.09794451,16.09789751
82.5,16.1021835,47.41488776,0,0,0,0,0,0,246,246,246,246,246,246,246,246,246,246,187,187,187,187,165,165,246,246,246,187,187,187,165,165,165,0,246,246,246,246,246,246,187,187,0,246,246,246,246,246,246,246,246,246,246,246,246,119,119,119,119,119,246,246,246,246,119,119,119,119,119,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,0,0,47.41498345,47.41501535,47.41504725,47.41507914,47.41511104,47.41514294,47.41517484,47.41488789,47.41488802,47.41488816,47.41488829,47.41488842,47.41488856,47.41488869,47.41488882,47.41488896,47.41485605,47.41482434,47.41479263,47.41476092,47.41472921,47.4146975,47.41466579,47.41463408,47.41460237,0,47.4147978,47.41475282,47.41470785,47.41466287,47.41461789,47.41457292,47.41452794,47.41448296,0,47.41482396,47.41479206,47.41476016,47.41472826,47.41469637,47.41466447,47.41463257,47.41460067,47.41488762,47.41488749,47.41488735,47.41488722,47.41488709,47.41488695,47.41488682,47.41488669,47.41488655,47.41491946,47.41495117,47.41498288,47.41501459,47.4150463,47.41507801,47.41510972,47.41514143,47.41517314,0,0,16.10232365,16.10237037,16.10241708,16.1024638,16.10251051,16.10255723,16.10260395,16.10224976,16.10231603,16.10238229,16.10244855,16.10251482,16.10258108,16.10264734,16.10271361,16.10277987,16.1022305,16.10227749,16.10232448,16.10237148,16.10241847,16.10246547,16.10251246,16.10255945,16.10260645,0,16.10218389,16.10218409,16.10218429,16.10218449,16.10218468,16.10218488,16.10218508,16.10218527,0,16.10209007,16.10204335,16.10199664,16.10194992,16.10190321,16.10185649,16.10180978,16.10176306,16.10211724,16.10205097,16.10198471,16.10191845,16.10185219,16.10178592,16.10171966,16.1016534,16.10158713,16.10213651,16.10208951,16.10204252,16.10199552,16.10194853,16.10190153,16.10185454,16.10180754,16.10176055
